nro_siniestro_gw,nro_situacion,id._publico_exposicion,codigo_plan_cobertura,plan_cobertura,nombre_exposicion,cobertura_principal,codigo_tipo_transaccion,usuario_creador,monto_transaccion,fecha_pago,tipo_vehiculo,grupo_tipo_vehiculo_alternativo,marca_vehiculo,modelo_vehiculo,año_mes_fecha_pago,usd_blue,ipc_factor,pago_ipc,pago_usd
4-3095537,1,cc:237464,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,5422977.0,2023-12-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,QUBO,2023-12-01,965.5263157894736,3.135142436,17001805.322151974,5616.601962387572
4-3095542,1,cc:248264,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DTALOTTI,3550880.0,2023-12-07,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SYMBOL,2023-12-01,965.5263157894736,3.135142436,11132514.573143682,3677.6625783592262
4-3095554,1,cc:247001,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,4904500.0,2023-12-12,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SANDERO,2023-12-01,965.5263157894736,3.135142436,15376306.077362001,5079.612973562279
4-3095559,1,cc:237575,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,6578000.0,2023-12-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,UP,2023-12-01,965.5263157894736,3.135142436,20622966.944008,6812.8645407467975
4-3095694,1,cc:237854,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,5365000.0,2023-12-11,P GI H/1000Kg,PICK UPS,CITROEN,BERLINGO,2023-12-01,965.5263157894736,3.135142436,16820039.16914,5556.5549195966205
4-3096004,1,cc:246399,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,3642880.0,2023-12-06,AUT/FAM/M.VAN,AUTOS PARTICULARES,TOYOTA,COROLLA,2023-12-01,965.5263157894736,3.135142436,11420947.67725568,3772.9473971109296
4-3096050,1,cc:238536,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,5660130.0,2023-12-11,AUT/FAM/M.VAN,AUTOS PARTICULARES,NISSAN,TIIDA 1.8 6MT TEKNA,2023-12-01,965.5263157894736,3.135142436,17745313.756276682,5862.222403924776
4-3096050,1,cc:238536,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MPUCHEU,5660130.0,2023-12-11,AUT/FAM/M.VAN,AUTOS PARTICULARES,NISSAN,TIIDA 1.8 6MT TEKNA,2023-12-01,965.5263157894736,3.135142436,17745313.756276682,5862.222403924776
4-3096093,1,cc:254599,30,PLAN PRIVILEGIO L2 (EX 30),(4) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DTALOTTI,48000000.0,2023-12-18,JEEP/CAM.FAM,JEEPS,BMW,X4 28I,2023-12-01,965.5263157894736,3.135142436,150486836.928,49713.81847914963
4-3096290,1,cc:238925,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,ERUIZ,3772550.0,2023-12-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2023-12-01,965.5263157894736,3.135142436,11827481.5969318,3907.247206323249
4-3096290,1,cc:238925,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MDSALVAT,3772550.0,2023-12-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2023-12-01,965.5263157894736,3.135142436,11827481.5969318,3907.247206323249
4-3096783,1,cc:240037,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MVINCIGU,3741256.0,2024-01-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,PUNTO,2024-01-01,1141.8,2.599313993,9724699.072195208,3276.6298826414436
4-3096783,1,cc:240037,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,3741256.0,2024-01-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,PUNTO,2024-01-01,1141.8,2.599313993,9724699.072195208,3276.6298826414436
4-3097064,1,cc:240447,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVINCIGU,22107.0,2024-04-17,P GII +1000Kg,PICK UPS,VOLKSWAGEN,AMAROK,2024-04-01,1004.75,1.899936419,42001.894414833005,22.002488181139586
4-3097176,1,cc:244247,30,PLAN PRIVILEGIO L2 (EX 30),(4) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,2575880.0,2023-12-20,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2023-12-01,965.5263157894736,3.135142436,8075750.698043681,2667.850640501499
4-3097193,1,cc:240830,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,LEOGOMEZ,3371224.0,2023-12-06,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,CLIO,2023-12-01,965.5263157894736,3.135142436,10569267.423661664,3491.5920414281823
4-3097193,1,cc:240830,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DSECRETI,3371224.0,2023-12-06,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,CLIO,2023-12-01,965.5263157894736,3.135142436,10569267.423661664,3491.5920414281823
4-3097325,1,cc:241126,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MAROMERO,36946748.55,2023-12-26,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2023-12-01,965.5263157894736,3.135142436,115833319.25132647,38265.91564186427
4-3097325,1,cc:241126,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,36946748.55,2023-12-26,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2023-12-01,965.5263157894736,3.135142436,115833319.25132647,38265.91564186427
4-3097325,1,cc:241126,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,JGRIMBER,36946748.55,2023-12-26,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2023-12-01,965.5263157894736,3.135142436,115833319.25132647,38265.91564186427
4-3097325,1,cc:241126,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MIJUNCOS,36946748.55,2023-12-26,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2023-12-01,965.5263157894736,3.135142436,115833319.25132647,38265.91564186427
4-3097325,1,cc:241126,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,VABENITE,36946748.55,2023-12-26,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2023-12-01,965.5263157894736,3.135142436,115833319.25132647,38265.91564186427
4-3097389,1,cc:241236,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,AFUNES,4529466.0,2023-12-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,307,2023-12-01,965.5263157894736,3.135142436,14200521.069019176,4691.188552739166
4-3097389,1,cc:241236,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,NRETAMAL,4529466.0,2023-12-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,307,2023-12-01,965.5263157894736,3.135142436,14200521.069019176,4691.188552739166
4-3097389,1,cc:241236,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,LEOGOMEZ,4529466.0,2023-12-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,307,2023-12-01,965.5263157894736,3.135142436,14200521.069019176,4691.188552739166
4-3097598,1,cc:241693,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,LEOGOMEZ,2802207.0,2023-12-04,P GI H/1000Kg,PICK UPS,VOLKSWAGEN,CADDY,2023-12-01,965.5263157894736,3.135142436,8785318.080156252,2902.2585445625514
4-3097598,1,cc:241693,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVIVIANO,2802207.0,2023-12-04,P GI H/1000Kg,PICK UPS,VOLKSWAGEN,CADDY,2023-12-01,965.5263157894736,3.135142436,8785318.080156252,2902.2585445625514
4-3097827,1,cc:242231,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,7402020.0,2023-12-07,P GI H/1000Kg,PICK UPS,RENAULT,KANGOO,2023-12-01,965.5263157894736,3.135142436,23206387.01412072,7666.305805396566
4-3097827,1,cc:242231,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,UZACCO,7402020.0,2023-12-07,P GI H/1000Kg,PICK UPS,RENAULT,KANGOO,2023-12-01,965.5263157894736,3.135142436,23206387.01412072,7666.305805396566
4-3098009,1,cc:242521,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,NRETAMAL,7025726.0,2024-01-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2024-01-01,1141.8,2.599313993,18262067.90278392,6153.201961814679
4-3098009,1,cc:242521,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,7025726.0,2024-01-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2024-01-01,1141.8,2.599313993,18262067.90278392,6153.201961814679
4-3098041,1,cc:242546,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MFERES,11770406.0,2024-04-22,P GII +1000Kg,PICK UPS,FORD,RANGER,2024-04-01,1004.75,1.899936419,22363023.025816116,11714.760885792486
4-3098041,1,cc:242546,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MIGONZAL,11770406.0,2024-04-22,P GII +1000Kg,PICK UPS,FORD,RANGER,2024-04-01,1004.75,1.899936419,22363023.025816116,11714.760885792486
4-3098045,1,cc:242547,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,NRETAMAL,1258000.0,2023-12-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,DUNA,2023-12-01,965.5263157894736,3.135142436,3944009.1844880003,1302.91632597438
4-3098125,1,cc:266694,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DSECRETI,13489840.0,2024-01-05,P GII +1000Kg,PICK UPS,PEUGEOT,BOXER,2024-01-01,1141.8,2.599313993,35064329.87533112,11814.53844806446
4-3098138,1,cc:261553,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,HZALAZAR,7959352.0,2024-01-04,JEEP/CAM.FAM,JEEPS,VOLKSWAGEN,TIGUAN,2024-01-01,1141.8,2.599313993,20688855.028812535,6970.881064985111
4-3098138,1,cc:261553,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,7959352.0,2024-01-04,JEEP/CAM.FAM,JEEPS,VOLKSWAGEN,TIGUAN,2024-01-01,1141.8,2.599313993,20688855.028812535,6970.881064985111
4-3098454,1,cc:246568,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,SKUNICIC,2482000.0,2023-12-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2023-12-01,965.5263157894736,3.135142436,7781423.526152001,2570.618697192696
4-3098505,1,cc:257106,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DSECRETI,4475900.0,2023-12-21,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,AGILE,2023-12-01,965.5263157894736,3.135142436,14032584.0292924,4635.710002725538
4-3098526,1,cc:255036,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,6283840.0,2023-12-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,FOX,2023-12-01,965.5263157894736,3.135142436,19700733.44503424,6508.201689833742
4-3098549,1,cc:298061,30,PLAN PRIVILEGIO L2 (EX 30),(7) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MFERES,6088150.0,2024-03-06,AUT/FAM/M.VAN,AUTOS PARTICULARES,CITROEN,C3 1.4I XTR,2024-03-01,1001.6037735849056,2.067737298,12588694.8308187,6078.401620043327
4-3098557,1,cc:243328,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,NRETAMAL,2667200.0,2023-12-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,SUZUKI,FUN 1.0,2023-12-01,965.5263157894736,3.135142436,8362051.905299201,2762.431180158081
4-3098643,1,cc:243501,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,ESEGOVIA,3656971.0,2023-12-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,ASTRA,2023-12-01,965.5263157894736,3.135142436,11465124.969321357,3787.5415099482148
4-3098643,1,cc:243501,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DSECRETI,3656971.0,2023-12-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,ASTRA,2023-12-01,965.5263157894736,3.135142436,11465124.969321357,3787.5415099482148
4-3098803,1,cc:243808,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVINCIGU,10018335.84,2023-12-12,JEEP/CAM.FAM,JEEPS,HYUNDAI,SANTA FE,2023-12-01,965.5263157894736,3.135142436,31408909.83008371,10376.036029435814
4-3098803,1,cc:243808,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,JGRIMBER,10018335.84,2023-12-12,JEEP/CAM.FAM,JEEPS,HYUNDAI,SANTA FE,2023-12-01,965.5263157894736,3.135142436,31408909.83008371,10376.036029435814
4-3098832,1,cc:275274,0,PLAN SELECTO L2 (EX L200),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,2746700.0,2024-01-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,LOGAN,2024-01-01,1141.8,2.599313993,7139535.7445731,2405.587668593449
4-3098868,1,cc:256742,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DTALOTTI,1948410.0,2023-12-20,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2023-12-01,965.5263157894736,3.135142436,6108542.87372676,2017.977105478332
4-3098962,1,cc:272206,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MVIVIANO,4341250.0,2024-01-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,VECTRA,2024-01-01,1141.8,2.599313993,11284271.87211125,3802.1107023997197
4-3099155,1,cc:244726,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,9267000.0,2023-12-15,P GI H/1000Kg,PICK UPS,FIAT,STRADA,2023-12-01,965.5263157894736,3.135142436,29053364.954412002,9597.874080130827
4-3099195,1,cc:244750,36,"36 - R.C., INC. Y ROBO TOTAL Y PARCIAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,LCBRUNO,14474530.0,2023-12-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,MERCEDES BENZ,C200 CGI,2023-12-01,965.5263157894736,3.135142436,45379713.24415509,14991.336603979287
4-3099195,1,cc:244750,36,"36 - R.C., INC. Y ROBO TOTAL Y PARCIAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,NRETAMAL,14474530.0,2023-12-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,MERCEDES BENZ,C200 CGI,2023-12-01,965.5263157894736,3.135142436,45379713.24415509,14991.336603979287
4-3099298,1,cc:244937,35,PLAN COMPACTO L2 (EX 35),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,UZACCO,8576220.0,2023-12-12,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,SPIN,2023-12-01,965.5263157894736,3.135142436,26887671.26247192,8882.430089942764
4-3099298,1,cc:244937,35,PLAN COMPACTO L2 (EX 35),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MDSALVAT,8576220.0,2023-12-12,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,SPIN,2023-12-01,965.5263157894736,3.135142436,26887671.26247192,8882.430089942764
4-3099395,1,cc:245204,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DSECRETI,5098000.0,2023-12-05,P GI H/1000Kg,PICK UPS,FIAT,FIORINO,2023-12-01,965.5263157894736,3.135142436,15982956.138728,5280.0218043063505
4-3099395,1,cc:245204,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MIGONZAL,5098000.0,2023-12-05,P GI H/1000Kg,PICK UPS,FIAT,FIORINO,2023-12-01,965.5263157894736,3.135142436,15982956.138728,5280.0218043063505
4-3099395,1,cc:245204,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MFERES,5098000.0,2023-12-05,P GI H/1000Kg,PICK UPS,FIAT,FIORINO,2023-12-01,965.5263157894736,3.135142436,15982956.138728,5280.0218043063505
4-3099490,1,cc:245184,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,GRFERNAN,9782167.0,2024-01-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,PRISMA,2024-01-01,1141.8,2.599313993,25426923.56496283,8567.320896829568
4-3099490,1,cc:245184,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,HZALAZAR,9782167.0,2024-01-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,PRISMA,2024-01-01,1141.8,2.599313993,25426923.56496283,8567.320896829568
4-3099589,1,cc:245370,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MFERES,14856423.0,2023-12-19,P GII +1000Kg,PICK UPS,FIAT,TORO,2023-12-01,965.5263157894736,3.135142436,46577002.194466434,15386.86492232216
4-3099589,1,cc:245370,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,UZACCO,14856423.0,2023-12-19,P GII +1000Kg,PICK UPS,FIAT,TORO,2023-12-01,965.5263157894736,3.135142436,46577002.194466434,15386.86492232216
4-3099600,1,cc:245454,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,LEOGOMEZ,5003947.0,2023-12-12,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,207,2023-12-01,965.5263157894736,3.135142436,15688086.587194894,5182.610684110112
4-3099600,1,cc:245454,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,SKUNICIC,5003947.0,2023-12-12,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,207,2023-12-01,965.5263157894736,3.135142436,15688086.587194894,5182.610684110112
4-3099605,1,cc:247033,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,7266977.0,2023-12-28,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CRUZE,2023-12-01,965.5263157894736,3.135142436,22783007.974135973,7526.441155628237
4-3099605,1,cc:247033,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MPUCHEU,7266977.0,2023-12-28,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CRUZE,2023-12-01,965.5263157894736,3.135142436,22783007.974135973,7526.441155628237
4-3099613,1,cc:245705,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,DSECRETI,4759666.67,2023-12-07,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,VOYAGE,2023-12-01,965.5263157894736,3.135142436,14922232.958331808,4929.608434450804
4-3099625,1,cc:277916,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,7072877.0,2024-01-24,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2024-01-01,1141.8,2.599313993,18384628.15686786,6194.497284988614
4-3099625,1,cc:277916,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MIGONZAL,7072877.0,2024-01-24,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2024-01-01,1141.8,2.599313993,18384628.15686786,6194.497284988614
4-3099687,1,cc:245764,34,PLAN IGNIS L2 (EX 34),(1) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MIGONZAL,3351954.0,2023-12-22,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,PALIO,2023-12-01,965.5263157894736,3.135142436,10508853.228919944,3471.634014717907
4-3099687,1,cc:245764,34,PLAN IGNIS L2 (EX 34),(1) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,GRFERNAN,3351954.0,2023-12-22,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,PALIO,2023-12-01,965.5263157894736,3.135142436,10508853.228919944,3471.634014717907
4-3099722,1,cc:245586,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MIJUNCOS,2750150.0,2023-12-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2023-12-01,965.5263157894736,3.135142436,8622111.970365401,2848.342872717362
4-3099722,1,cc:245586,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,SKUNICIC,2750150.0,2023-12-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2023-12-01,965.5263157894736,3.135142436,8622111.970365401,2848.342872717362
4-3099728,1,cc:263510,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,NRETAMAL,7600000.0,2024-01-09,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,VENTO,2024-01-01,1141.8,2.599313993,19754786.3468,6656.156945174286
4-3099784,1,cc:246043,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,HZALAZAR,3819987.0,2023-12-14,P GI H/1000Kg,PICK UPS,VOLKSWAGEN,SAVEIRO,2023-12-01,965.5263157894736,3.135142436,11976203.348668333,3956.3779231398203
4-3099784,1,cc:246043,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,JGRIMBER,3819987.0,2023-12-14,P GI H/1000Kg,PICK UPS,VOLKSWAGEN,SAVEIRO,2023-12-01,965.5263157894736,3.135142436,11976203.348668333,3956.3779231398203
