año,AUT,marca,modelo,Codigo Modelo La Segunda,prima_dev_hist,prima_dev_ipc,ar_t,ns_t,ns_t_nro_sin,is_t,is_t_ipc
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN ALLSPACE 2.0TDI HIGHLINE AT,19817031,31664073,25,12,8,5648743,8733781
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TSI SPORT PLUS DSG,1078277,1880224,3,1,1,308628,363834
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TSI SPORT PLUS,2793562,4508826,3,1,1,112184,211954
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TSI SPORT PLUS II,422841,595363,1,0,0,0,0
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN ALLSPACE 2.0T 350 HIGHLINE 4MO,13868912,22030664,14,7,5,3295430,4885098
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 1.4 TSI 250 DSG7 R-LINE,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TDI PREMIUM TIP L/12,5481360,8677277,10,4,4,1203507,1657035
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TSI PREMIUM TIP L/12,14976806,24083323,25,14,9,9776194,13893373
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN ALLSPACE 2.0T 350 COMFORT. 4MO,6311009,10008162,6,1,1,0,0
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN ALLSPACE 1.4T TRENDLINE AUT,171332999,276911115,226,120,78,144042888,182561404
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN ALLSPACE 2.0T HIGHLINE AUT,39412817,64312280,42,22,17,62816508,86015639
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TSI 4 MOTION,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TSI EXCLUSIVE TIP L/12,6192381,9874006,10,0,0,0,0
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TSI SPORT STYLE L/12,16282859,26273385,31,9,7,3037331,4080067
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TDI SPORT STYLE TI L/12,12932251,20792808,22,6,6,3330935,5263945
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN ALLSPACE 2.0T COMFORTLI.AUT,77835467,125644419,86,46,34,26524742,36956810
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TSI EXCLUSIVE L/08,8948777,14389177,23,6,5,1367828,1954177
2024,AUT,VOLKSWAGEN,TIGUAN,VW TIGUAN 2.0 TSI SPORT PLUS II DSG,1493738,2405064,3,0,0,0,0
2024,AUT,VOLKSWAGEN,NEW BEETLE,VW NEW BEETLE 1.8 T SPORT,339626,515938,2,0,0,0,0
2024,AUT,VOLKSWAGEN,NEW BEETLE,VW NEW BEETLE 2.0 ADVANCE,16645135,26731513,46,12,8,20156511,23026651
2024,AUT,VOLKSWAGEN,NEW BEETLE,VW NEW BEETLE 2.5 SPORT,3040439,4886566,13,0,0,0,0
2024,AUT,VOLKSWAGEN,NEW BEETLE,VW NEW BEETLE 2.0 LUXURY,10099149,16237273,35,5,5,2290374,2691920
2024,AUT,VOLKSWAGEN,NEW BEETLE,VW NEW BEETLE CABRIO 2.5 SPORT,2284491,3740613,6,1,1,2736000,3521316
2024,AUT,VOLKSWAGEN,NEW BEETLE,VW NEW BEETLE 2.0 LUXURY TIPTRONIC,730420,1079951,3,0,0,0,0
2024,AUT,VOLKSWAGEN,NEW BEETLE,VW NEW BEETLE 2.5 SPORT TIPTRONIC,68443,132996,1,0,0,0,0
2024,AUT,VOLKSWAGEN,NEW BEETLE,VW NEW BEETLE CABRIO 1.8 T SPORT,820750,1325896,1,1,1,2012860,2647892
2024,AUT,VOLKSWAGEN,NEW BEETLE,VW NEW BEETLE 2.0 ADVANCE TIPTRONIC,305509,521939,2,0,0,0,0
2024,AUT,VOLKSWAGEN,GACEL,VW GACEL GL FULL,225750,373388,2,0,0,0,0
2024,AUT,VOLKSWAGEN,GACEL,VW GACEL GTS,431439,687316,3,0,0,0,0
2024,AUT,VOLKSWAGEN,GACEL,VW GACEL GLS 1.8,1588456,2555178,11,2,2,4134981,6586456
2024,AUT,VOLKSWAGEN,GACEL,VW GACEL GLD,478322,746617,4,0,0,0,0
2024,AUT,VOLKSWAGEN,GACEL,VW GACEL GL,9182603,14569891,82,16,12,11479984,17936040
2024,AUT,VOLKSWAGEN,GACEL,VW GACEL GS,4445538,7081198,38,9,6,2986499,3507028
2024,AUT,VOLKSWAGEN,GACEL,VW GACEL GS 1.8 FULL,1051325,1672490,8,0,0,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.6 MI TAXI,86341,137140,1,0,0,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.0 170 TSI COMFORTLINE AUT,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/22 MSI AT,12661391,20056319,27,14,11,4089615,6477451
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/16 COM. 4 P TIP.,28580859,46045058,72,21,15,5476849,7576595
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/18 COM. 5 P,155709483,249944216,351,164,106,140973171,189902544
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.0 L/23 170 TSI HIGHLINE AUT,8363514,12085433,14,3,2,2358500,3126891
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/18 HIGHLINE 5 P,52685945,84774105,109,56,39,49990245,71591523
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/18 COM. 5 P PLUS TIP,69550437,111999979,153,83,57,138434631,177999961
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.9 SD TAXI,216961,326237,2,0,0,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.9 SD FORMAT,32192559,51135186,208,42,35,31490489,36438409
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.9 TDI HIGHLINE FULL,10515494,16807709,51,12,11,5047475,7592527
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.9 SD FULL,2325078,3696738,16,2,1,418870,642231
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/18 TRENDLINE 5 P TIP,137714753,220314565,313,157,110,90998021,124066523
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.9 TDI FULL TC,288162,455309,1,0,0,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.6 MI,39137377,62018852,273,50,38,23050534,29608817
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.8 MI,2140424,3416877,14,5,4,1465419,1999759
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.8 MI SPORT,2158213,3408521,11,3,3,420296,659876
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.9 SD TRENDLINE,25898573,41099906,152,32,22,18506270,23988558
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.9 TDI HIGHLINE,4585725,7310772,25,2,2,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.6 MI FULL,6419948,10334994,36,11,9,3134814,4393699
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.4 GTS 250 TSI,21707298,34724428,35,10,8,5457248,6618797
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/23 MSI TRACK FIRST EDITION,7896432,11775769,19,9,5,2057978,2494142
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/23 MSI,15546480,22791326,31,6,6,4196648,5737184
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/23 MSI TRACK,86636830,125390108,171,74,51,53074868,79689704
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 COMFORTLINE C/GNC,1627239,2510967,7,1,1,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.6 MI AA,9569333,15101992,64,10,7,10168659,12205604
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 FORMAT,11054402,17580271,77,17,14,24031446,24749465
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/16 COM. 4 P,135728008,217351621,391,119,99,88600614,124905745
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/18 TRENDLINE 5 P,261944066,419511247,606,285,192,134734092,191551389
2024,AUT,VOLKSWAGEN,POLO,VW POLO DERBY 2.0,706264,1128980,1,1,1,346281,530413
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.8 MI FULL,1420597,2272934,9,1,1,160918,268156
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 TRENDLINE C/GNC,373963,587613,2,0,0,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 TRENDLINE,11119902,17703596,56,18,12,7143141,10591237
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.9 SD COMFORTLINE,72181221,114960089,419,72,60,20831729,28375383
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.9 TDI FULL,2007514,3237407,15,3,3,566827,1049334
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.8 HIGHLINE,461251,710036,2,0,0,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.8 MI AA,779627,1265665,8,1,1,0,0
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.4 GTS 250 TSI L/23,2341218,3730499,3,1,1,480992,665618
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/22 MSI,29794325,47220780,68,19,15,5746100,8694628
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/22 MSI TREND,86647372,138006695,190,66,51,56558934,80505658
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 L/18 HIGHLINE 5 P TIP,58975898,94370004,126,80,57,48045141,67879839
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 FORMAT C/GNC,801049,1313928,4,3,2,506788,675225
2024,AUT,VOLKSWAGEN,POLO,VW POLO 1.6 COMFORTLINE,33324675,53269229,202,47,38,29375938,39021244
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.9 SD,24377418,38877129,197,26,22,23659327,29263144
2024,AUT,VOLKSWAGEN,POLO,VW POLO CLASSIC 1.9 SD AA,6560165,10581078,48,8,6,1850754,2239510
2024,AUT,VOLKSWAGEN,SENDA,VW SENDA,58479028,93001200,489,60,48,37646837,49423543
2024,AUT,VOLKSWAGEN,SENDA,VW SENDA CONFORT,7108645,11261492,50,14,10,3010461,4184627
2024,AUT,VOLKSWAGEN,SENDA,VW SENDA D,18158055,28755986,156,25,19,23830246,30864949
2024,AUT,VOLKSWAGEN,SENDA,VW SENDA D CONFORT,2367194,3705095,17,2,2,532788,682339
2024,AUT,VOLKSWAGEN,VW KOMBI,VW VW KOMBI,1978926,2861967,9,0,0,0,0
2024,AUT,VOLKSWAGEN,POINTER,VW POINTER CLI FULL,3495186,5520594,25,4,3,1148107,1547811
2024,AUT,VOLKSWAGEN,POINTER,VW POINTER GTI 2.0,1093998,1801994,6,2,2,187603,287360
2024,AUT,VOLKSWAGEN,POINTER,VW POINTER GLI,4195624,6531937,32,6,5,16233034,16751953
2024,AUT,VOLKSWAGEN,POINTER,VW POINTER GTI 2.0 CD,470644,741975,2,0,0,0,0
2024,AUT,VOLKSWAGEN,POINTER,VW POINTER CLI STD,7766776,12373069,58,5,4,285135,285135
2024,AUT,VOLKSWAGEN,1300,VW 1300 L,3418296,5357602,23,1,1,0,0
2024,AUT,VOLKSWAGEN,1300,VW 1300 L,513912,782684,4,0,0,0,0
2024,AUT,VOLKSWAGEN,QUANTUM,VW QUANTUM 2.0 MI EXCLUSIVE,1299967,2082479,9,0,0,0,0
2024,AUT,VOLKSWAGEN,QUANTUM,VW QUANTUM 1.8 CLI,1551426,2406873,8,0,0,0,0
2024,AUT,VOLKSWAGEN,QUANTUM,VW QUANTUM 1.8 GLI,429804,681631,2,0,0,0,0
2024,AUT,VOLKSWAGEN,QUANTUM,VW QUANTUM 2.0 GLS I,1403663,2228684,8,1,1,106788,106788
2024,AUT,VOLKSWAGEN,QUANTUM,VW QUANTUM 2.0 MI EXCLUSIVE ABS TC,470919,744054,2,0,0,0,0
2024,AUT,VOLKSWAGEN,QUANTUM,VW QUANTUM 2.0 GLS,515705,815360,4,0,0,0,0
2024,AUT,VOLKSWAGEN,JETTA,VW JETTA,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,JETTA,VW JETTA,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,NIVUS,VW NIVUS 200 TSI HIGHLINE AT HERO,22173265,35449264,34,7,6,3677587,4780247
2024,AUT,VOLKSWAGEN,NIVUS,VW NIVUS 170 TSI MT L/25,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,NIVUS,VW NIVUS 200 TSI TRENDLINE AT L/25,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,NIVUS,VW NIVUS 200 TSI OUTFIT AT L/25,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,NIVUS,VW NIVUS 170 TSI MT,48964727,76196565,92,22,17,10329737,14199328
2024,AUT,VOLKSWAGEN,NIVUS,VW NIVUS 200 TSI COMFORTLINE AT L/25,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,NIVUS,VW NIVUS 200 TSI COMFORTLINE AT,236010722,370751242,419,163,103,73790136,97976185
2024,AUT,VOLKSWAGEN,NIVUS,VW NIVUS 200 TSI HIGHLINE AT L/25,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,NIVUS,VW NIVUS 200 TSI HIGHLINE AT,97734322,156403555,166,64,45,31918931,45794515
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW DODGE DP 1000,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW DODGE D 600,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW VW PICK-UP,841915,1244687,3,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW DODGE DP 200,224252,353954,2,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW DODGE D 400,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW DODGE D 100,20181,36821,1,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW DODGE DP 800,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW DODGE DP 600,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW DODGE DP 100,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE PICK-UP,VW DODGE D 200,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,AMAZON,VW AMAZON,7877,10901,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE 1500,VW DODGE 1500 1.8,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE 1500,VW DODGE 1500 1.5,441270,680972,2,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE 1500,VOLKSWAGEN DODGE 1500,230505,515669,3,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE 1500,VW DODGE 1500 D,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE 1500,VW DODGE 1500,5482437,8572743,45,8,6,11721192,13468822
2024,AUT,VOLKSWAGEN,DODGE POLARA-GTX-CORONADO,VW DODGE CORONADO,65570,109038,1,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE POLARA-GTX-CORONADO,VW DODGE POLARA,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE POLARA-GTX-CORONADO,VW DODGE GTX,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE POLARA-GTX-CORONADO,VW DODGE POLARA RT,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,DODGE POLARA-GTX-CORONADO,VW DODGE CORONADO AUT,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,CARAVELLE,VOLKSWAGEN CARAVELLE,45265,60338,0,0,0,0,0
2024,AUT,VOLKSWAGEN,GOL TREND,VW GOL TREND COMFORT. 1.6 GAS 101CV MQ,943025,1463927,1,2,1,897704,1226496
2024,AUT,VOLKSWAGEN,GOL TREND,VW GOL TREND TRENDLINE 1.6 GAS 101CV MQ,405698,785725,1,0,0,0,0
2024,AUT,VOLKSWAGEN,TERA,VW TERA MSI TREND,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TERA,VW TERA 1.0 170 TSI OUTFIT AT,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TERA,VW TERA 170 TSI HIGH AT,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TERA,VW TERA 1.0 170 TSI COMFORT AT PACK SAFE,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TERA,VW TERA 170 TSI COMFORT AT,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TERA,VW TERA 1.6 MSI TREND PACK SAFE I,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,SCIROCCO,VW SCIROCCO 2.0 TSI,13171706,21102301,24,3,2,2098196,3173343
2024,AUT,VOLKSWAGEN,SCIROCCO,VW SCIROCCO 2.0 TSI GTS DSG,15621718,24895844,14,11,6,16846034,22437161
2024,AUT,VOLKSWAGEN,SCIROCCO,VW SCIROCCO 1.4 TSI DSG,17335688,28405205,28,17,11,41556633,49660800
2024,AUT,VOLKSWAGEN,SCIROCCO,VW SCIROCCO 1.4 TSI,18905741,31031188,29,9,9,3080079,4839672
2024,AUT,VOLKSWAGEN,ESCARABAJO,VW ESCARABAJO,2880925,4622582,26,0,0,0,0
2024,AUT,VOLKSWAGEN,VW 1.8,VW VW 1.8 RURAL,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,VW 1.8,VW VW 1.8,411815,596127,2,0,0,0,0
2024,AUT,VOLKSWAGEN,DP,VW PICK-UP DODGE DP 100,1261643,1998862,8,0,0,0,0
2024,AUT,VOLKSWAGEN,DP,VW PICK-UP DODGE DP 200 D,1753039,2779099,9,0,0,0,0
2024,AUT,VOLKSWAGEN,1200,VW 1200,105146,164587,1,0,0,0,0
2024,AUT,VOLKSWAGEN,CARAT,VW CARAT CD 2.0 TC,248731,395700,1,3,1,682645,1144529
2024,AUT,VOLKSWAGEN,CARAT,VW CARAT CD 2.0,1058483,1692668,8,1,1,0,0
2024,AUT,VOLKSWAGEN,CARAT,VW CARAT CD 1.8,142367,248084,1,0,0,0,0
2024,AUT,VOLKSWAGEN,CARAT,VW CARAT GS 1.8 FULL,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,CARAT,VW CARAT GS 1.8,1107,2630,0,0,0,0,0
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.6 STYLE EDITION AT6,506106,812593,1,0,0,0,0
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.0 170 TSI,37339462,57429443,71,20,13,14415912,19229068
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.0 200 TSI COMFORTLINE AT L/,3045527,4093336,4,1,1,1638000,2108156
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.0 200 TSI HIGHLINE AT BT L/,1720432,2346758,2,2,1,106788,106788
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.6 COMFORTLINE AT 6,156415200,249726907,288,135,92,100172162,137766871
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.0 200 TSI COMFORTLINE TIP.,16379068,26037765,27,9,5,1849768,2380843
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.0 200 TSI HIGHLINE TIP.,24532407,39125585,36,14,8,30302729,35605378
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.6 HIGHLINE AT 6,134152715,215316759,212,89,59,74149799,102966447
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.0 170 TSI L/24,2067464,2816201,4,1,1,161570,207946
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.0 200 TSI TRENDLINE AT L/24,124749,164106,0,0,0,0,0
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.6 HIGHLINE AT 6 HERO,17128540,27552842,29,4,4,2026347,3535197
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.6 COMFORTLINE,61794666,98500706,113,30,23,27736442,40491169
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.0 200 TSI HIGHLINE AT L/24,1921129,2614103,2,0,0,0,0
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.0 200 TSI EXTREME AT,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,T-CROSS,VW T-CROSS 1.6 TRENDLINE,171964215,275413750,340,133,82,62744665,89316706
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.4 GTS 250 TSI,12811668,20344453,21,7,6,1060735,1334494
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.0 170 TSI HIGHLINE AT L/23,8991847,13944925,17,5,3,6409246,7881433
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.4 250 TSI EXCLUSIVE AT L/23,7509467,11546390,12,1,1,1396116,1565896
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI L/22 AT,553003,925773,2,0,0,0,0
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI TRENDLINE,103785205,166015351,262,153,105,88431672,128844637
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI L/22,11992444,19239665,35,25,13,9869999,13295129
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI COMFORTLINE AUT,41668583,66407330,114,60,40,46331024,65143618
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI HIGHLINE AUT,22818973,36435551,46,28,18,15546830,23216389
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI TRENDLINE AUT,22250218,35796853,59,43,28,26565362,35048043
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI HIGHLINE,31718444,50583667,72,45,31,19168849,26829684
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI L/23,6688696,9691262,13,14,9,20623680,26297080
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.0 170 TSI TRENDLINE AT,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI COMFORTLINE,47860750,76268493,119,56,38,49977960,77243515
2024,AUT,VOLKSWAGEN,VIRTUS,VW VIRTUS 1.6 MSI COMFORTLINE L/23,572914,806781,2,1,1,0,0
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI COMFORTLINE AT L/24,78051386,111811660,100,52,34,40216412,50341260
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4  250 TSI HIGHLINE AT L/26,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI HERO,54312299,87646115,75,36,27,53776979,70170367
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI HIGHLINE AT L/26 BIT,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI,193809021,309348894,307,115,83,76480919,101185234
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI HIGHLINE AT L/23,248275117,392087523,322,109,80,172740832,228726571
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI COMFORTLINE AT L/26,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI COMFORTLINE AT L/23,232849564,367728912,360,160,110,152195802,195685863
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI HIGHLINE TIP.,305466641,489720526,415,132,88,118909360,166648713
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI HIGHLINE AT L/24,59373514,86257206,62,25,19,26738153,32296586
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI HIGHLINE AT L/24 BIT,26624647,38786687,32,14,10,8553735,11207154
2024,AUT,VOLKSWAGEN,TAOS,VW TAOS 1.4 250 TSI HIGHLINE AT L/23 BIT,15065060,22746086,20,11,7,51036986,75108470
2024,AUT,VOLKSWAGEN,GL,VW VANAGON GL (WESTFALIA),109382,175126,1,1,1,450000,781208
2024,AUT,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN (COLECTIVO),0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,VOLKSWAGEN,VW ABIERTA,6324,14160,0,0,0,0,0
2024,AUT,VOLKSWAGEN,VW FURGON,VW VW FURGON,5488747,8593190,30,0,0,0,0
2024,AUT,VOLKSWAGEN,SANTANA,VW SANTANA,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,SANTANA,VW SANTANA 2.0 COMFORTLINE,1600089,2461115,8,4,3,1031364,1512815
2024,AUT,VOLKSWAGEN,SANTANA,VW SANTANA 2.0 TRENDLINE,770066,1207554,5,0,0,0,0
2024,AUT,VOLKSWAGEN,EUROVAN,VW EUROVAN,64931,89432,0,0,0,0,0
2024,AUT,VOLKSWAGEN,CADDY,VW CADDY 1.6 MI C/GNC AA,615497,969997,2,0,0,0,0
2024,AUT,VOLKSWAGEN,CADDY,VW CADDY 1.6 MI,8123240,12916510,38,6,5,1850134,2827482
2024,AUT,VOLKSWAGEN,CADDY,VW CADDY 1.6 MI C/GNC,467551,732756,2,0,0,0,0
2024,AUT,VOLKSWAGEN,CADDY,VW CADDY 1.6 MI AA,1046130,1682974,4,0,0,0,0
2024,AUT,VOLKSWAGEN,CADDY,VW CADDY 1.9 SD,29413475,46642482,155,41,32,24217296,30908352
2024,AUT,VOLKSWAGEN,CADDY,VW CADDY 1.9 SD AA,13090269,20973364,62,16,15,12215464,18966926
2024,AUT,VOLKSWAGEN,17.230,VOLKSWAGEN 17.230 OD,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,VW 1.5,VW VW 1.5 5V,2807224,4516240,21,1,1,106788,106788
2024,AUT,VOLKSWAGEN,VW 1.5,VW VW 1.5,2034113,3176633,17,0,0,0,0
2024,AUT,VOLKSWAGEN,RABBIT,VW RABBIT CONVERTIBLE,83677,134762,1,0,0,0,0
2024,AUT,VOLKSWAGEN,CAMION,VOLKSWAGEN (CAMION),643700,996798,3,1,1,0,0
2024,AUT,VOLKSWAGEN,MULTIVAN,VW MULTIVAN 2.5 TDI HIGHLINE,392279,608719,1,0,0,0,0
2024,AUT,VOLKSWAGEN,MULTIVAN,VW MULTIVAN 1.9 TDI COMFORTLINE,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,COMBI,VW KOMBI,5794807,9731599,38,2,2,1106788,1842805
2024,AUT,VOLKSWAGEN,AUTO,VOLKSWAGEN AUTOMOVIL,2468157,3789579,13,3,2,346788,438911
2024,AUT,VOLKSWAGEN,PARATI,VW PARATI,0,0,0,0,0,0,0
2024,AUT,VOLKSWAGEN,1600,VW 1600 TL,245766,388113,2,0,0,0,0
